transcript_id	cds_start	cds_end	transcript_length	genomic_cds_starts	genomic_cds_ends
"""ENSDART00000002856"""	7	29122	29115	54263928,54266382,54275292,54286378,54286739,54287983,54291546	54264230,54266491,54275428,54286583,54286822,54288259,54291739
"""ENSDART00000002863"""	144	1390	1246	25761425	25762048
"""ENSDART00000002866"""	2797	31709	28912	31442187,31442308,31445486,31445880,31446041,31446453,31447479,31448110,31448924,31451810,31455197,31460601,31469773	31442189,31442352,31445581,31445945,31446131,31446598,31447620,31448190,31449011,31451882,31455268,31460745,31469918
"""ENSDART00000002867"""	6725	19698	12973	3061167,3062484,3062805,3065496,3065928,3066518,3068731,3072685	3061230,3062569,3062970,3065581,3066081,3066620,3068779,3073062
"""ENSDART00000002886"""	107	9714	9607	19083608,19083820,19084290,19084506,19086481,19086720,19088352,19089986,19090302,19090581,19091847,19092021	19083673,19083914,19084409,19084608,19086618,19086802,19088484,19090074,19090448,19090699,19091904,19092048
"""ENSDART00000002908"""	223	37439	37216	64739987,64747006,64752557,64759162,64771709,64775083	64740136,64747155,64752712,64759381,64771815,64775754
"""ENSDART00000002922"""	3	144804	144801	6515403,6519547,6520921,6525171,6525367,6525544,6526574,6526878,6529854,6530688,6541297,6541773,6542001,6545040,6548685,6553396,6553641,6558183,6559678,6565906,6567398,6567635,6568733,6570352,6571216,6574428,6574625,6577002,6579129,6579421,6580098,6580600,6584206,6587029,6589410,6589703,6591510,6596817,6600563,6600826,6603367,6603571,6608385,6608704,6610790,6612675,6612957,6613402,6615428,6617529,6618244,6619829,6621721,6625718,6628335,6628703,6641707,6642037,6644966,6645222,6645463,6650922	6515580,6519692,6520984,6525285,6525453,6525709,6526723,6526994,6529994,6530770,6541435,6541913,6542129,6545247,6548902,6553515,6553811,6558417,6559797,6566010,6567546,6567737,6568821,6570460,6571374,6574539,6574802,6577178,6579270,6579592,6580193,6580732,6584370,6587203,6589609,6589829,6591616,6597060,6600738,6600996,6603481,6603701,6608460,6608868,6610872,6612868,6613143,6613494,6615553,6617660,6618478,6619930,6621924,6626092,6628501,6628872,6641945,6642202,6645130,6645367,6645575,6650993
"""ENSDART00000002928"""	331	17984	17653	1423523,1424240,1428239,1431218,1434501,1439067	1423689,1424360,1429287,1431676,1434638,1439157
"""ENSDART00000002930"""	882	23863	22981	31602063,31606970,31607220,31607983,31608336,31608817,31609126,31610359,31610974,31611462,31613415,31613849,31614107,31614840,31615080,31615413,31617829,31618141,31618524,31619869,31620630,31620934,31621637	31602202,31607126,31607463,31608178,31608435,31609001,31609266,31610460,31611030,31611644,31613705,31613908,31614289,31614977,31615305,31615477,31617960,31618366,31618612,31619953,31620725,31621102,31621719
"""ENSDART00000002932"""	258	2399	2141	15535759,15536628	15535845,15537221
"""ENSDART00000002938"""	1084	27000	25916	22028672,22032278,22032645,22032872,22033251,22036315,22036528,22038034,22040585,22043193,22043694,22045038,22047687,22052683	22028959,22032404,22032773,22033072,22033300,22036440,22036637,22038166,22040719,22043321,22043851,22045200,22047809,22052706
"""ENSDART00000002939"""	85	21840	21755	26017312,26029926,26031718,26031916,26032210,26033006,26033190,26033443,26034717,26034943,26035960,26036169,26037504,26037654	26017363,26030051,26031814,26031982,26032284,26033062,26033311,26033650,26034863,26035047,26036089,26036231,26037568,26037710
"""ENSDART00000002945"""	36	1216	1180	43021698,43021866,43022121,43022354	43021781,43022038,43022228,43022435
"""ENSDART00000002953"""	0	16055	16055	24086249,24090979,24093364,24095368,24095902,24097987,24100091,24100256,24100447,24100728,24100970	24086269,24091371,24093472,24095469,24095991,24098154,24100180,24100364,24100620,24100795,24100980
"""ENSDART00000002961"""	893	12534	11641	24980726,24981199,24983303,24983546,24983822,24984658,24984813,24985228,24985482,24989909,24990308,24990663	24981088,24981413,24983360,24983623,24984061,24984724,24984937,24985389,24985534,24989989,24990364,24990771
"""ENSDART00000002974"""	3	18710	18707	24325603,24326221,24334172,24334795,24334951,24335333,24336569,24340980,24343176,24343457	24325647,24326343,24334282,24334872,24335034,24335407,24336576,24341071,24343321,24343507
"""ENSDART00000002985"""	422	8554	8132	1687406,1688873,1694377,1694650	1687624,1689045,1694561,1694807
"""ENSDART00000002992"""	207	17737	17530	12963326,12966685,12966896,12967135,12970637,12971288,12971942,12974988,12975140,12976708,12976953,12977693,12978813,12979072	12963430,12966791,12967048,12967288,12970822,12971345,12972010,12975042,12975286,12976808,12977017,12977811,12978940,12979247
"""ENSDART00000003001"""	49	3177	3128	26071923,26073105,26073514,26074302,26074580	26071947,26073285,26073690,26074371,26074591
"""ENSDART00000003008"""	1335	34807	33472	3829086,3830865,3834560,3838182,3839238,3849754,3850159,3850425,3852818,3853088,3855847,3856000,3856309,3858750,3858955,3860643	3829161,3830927,3834703,3838424,3839328,3849866,3850274,3850504,3852872,3853204,3855911,3856078,3856458,3858857,3859044,3860813
"""ENSDART00000003022"""	94	9528	9434	44582463,44584606,44584847,44587001,44587184,44591121	44582670,44584728,44584980,44587097,44587278,44591183
"""ENSDART00000003031"""	0	5133	5133	10493607,10495613,10497611	10494158,10496057,10497678
"""ENSDART00000003035"""	37	15702	15665	15612792,15621200,15621426,15621875,15622198,15623626,15623833,15624032,15626109,15626745	15612959,15621346,15621623,15622105,15622331,15623748,15623932,15624153,15626234,15626931
"""ENSDART00000003040"""	74	7990	7916	16345077,16345222,16348338,16348669,16351076,16351284,16351939	16345119,16345368,16348585,16348827,16351196,16351387,16352058
"""ENSDART00000003042"""	7635	8666	1031	7879770,7879927,7880170	7879848,7880094,7880363
"""ENSDART00000003066"""	3675	69084	65409	57465903,57468000,57469390,57472313,57488541,57492008,57494040,57494370,57497902,57498105,57498281,57503153,57530104	57465978,57468154,57469458,57472389,57488652,57492156,57494152,57494450,57498020,57498171,57498345,57503235,57530131
"""ENSDART00000003076"""	1068	64000	62932	23051378,23052430,23053507,23053713,23055844,23057133,23058711,23060698,23088929,23091669,23091988,23095299,23095622,23095855,23097854,23098090,23098325,23100568,23100850,23101138,23105204,23106992,23107231,23109540,23110727	23051547,23052625,23053630,23053792,23055922,23057311,23058806,23060931,23089419,23091897,23092058,23095513,23095774,23095950,23097981,23098238,23098401,23100638,23100987,23101224,23105366,23107079,23107354,23109614,23110774
"""ENSDART00000003097"""	2919	8399	5480	53983039,53986109,53987544	53983512,53986167,53987766
"""ENSDART00000003133"""	415	6991	6576	34174419,34176707,34176976,34178434,34178702,34179635,34179810,34180061	34174511,34176889,34177142,34178550,34178789,34179715,34179961,34180091
"""ENSDART00000003143"""	0	60052	60052	23991639,23995694,23996634,24004756,24005241,24005803,24005956,24007488,24007709,24010816,24014983,24015314,24018028,24018249,24020558,24020736,24020902,24022786,24023609,24023853,24024593,24024803,24024949,24026532,24026709,24026982,24027166,24027389,24030392,24030612,24030750,24033715,24033926,24034172,24034734,24036568,24036796,24038304,24038484,24041160,24041544,24043623,24043865,24045874,24046124	23991835,23995834,23996750,24004800,24005390,24005866,24006030,24007610,24007801,24011081,24015169,24015403,24018092,24018399,24020656,24020805,24020969,24023001,24023766,24023948,24024648,24024859,24025004,24026630,24026771,24027077,24027297,24027598,24030528,24030665,24030879,24033796,24034079,24034238,24034859,24036720,24036900,24038395,24038615,24041454,24041672,24043778,24044027,24046007,24046255
"""ENSDART00000003156"""	0	12902	12902	18702129,18707211,18709509,18713500	18702211,18707437,18709780,18713976
"""ENSDART00000003164"""	23	11358	11335	15522020,15522381,15523939,15524171,15527151,15529253,15531950	15522069,15522441,15524092,15524388,15527295,15529317,15532309
"""ENSDART00000003167"""	656	10849	10193	35419339,35421677,35422334,35424286,35424494,35428717	35419557,35421749,35422428,35424396,35424619,35428815
"""ENSDART00000003170"""	634	1616	982	41467002	41467493
"""ENSDART00000003181"""	0	78022	78022	22237964,22238712,22238973,22252241,22252515,22254739,22254962,22263592,22263834,22275239,22275448,22277162,22277530,22279279,22280451,22281813,22282136,22282313,22282497,22282666,22284779,22285181,22285478,22287991,22289390,22289607,22289850,22290069,22292578,22292881,22294920,22296162,22296332,22296676,22297116,22297643,22298135,22300240,22300475,22303629,22303916,22304527,22306413,22306683,22306931,22309138,22309374	22237981,22238825,22239125,22252425,22252636,22254881,22255075,22263745,22263910,22275358,22275590,22277372,22277665,22279385,22280588,22281971,22282228,22282407,22282581,22282884,22285096,22285381,22285654,22288080,22289517,22289733,22289969,22290242,22292805,22293051,22295037,22296290,22296559,22296866,22297240,22297790,22298277,22300395,22300580,22303742,22304003,22304633,22306598,22306799,22307014,22309257,22309463
"""ENSDART00000003192"""	291	74819	74528	34495347,34524618,34532433,34534190,34539519,34542338,34545375,34552002,34556639,34558025,34568559	34495448,34524740,34532525,34534270,34539607,34542383,34545479,34552151,34556912,34558225,34568590
"""ENSDART00000003193"""	205	2411	2206	31105594	31106697
"""ENSDART00000003195"""	310	6817	6507	11070420,11070583,11071213,11074732,11075972	11070478,11070709,11071321,11074909,11076215
"""ENSDART00000003210"""	186	2122	1936	31226474	31227442
"""ENSDART00000003211"""	3053	11099	8046	37642035,37644154,37644500,37646888,37647701,37648530,37649098	37642085,37644234,37644574,37647034,37647901,37648759,37649200
"""ENSDART00000003221"""	165	12185	12020	40402673,40406438,40406645,40410965,40411484,40411622,40413133	40403615,40406540,40406852,40411093,40411540,40411709,40413152
"""ENSDART00000003242"""	56	13643	13587	3520312,3523427,3524311,3526884,3528654,3530870,3532127	3520846,3523559,3524445,3527212,3528783,3530995,3532322
"""ENSDART00000003248"""	256	11585	11329	13883387,13884586,13885165,13886586,13887007,13889680,13892201,13892413,13893206	13883482,13884803,13885405,13886668,13887133,13889902,13892255,13892489,13893405
"""ENSDART00000003252"""	631	25894	25263	8032630,8036289,8037043,8037831,8038004,8038240,8038778,8042162,8044077,8045142,8045604,8047335,8047624,8049945,8053122,8054624,8054961	8032728,8036374,8037212,8037913,8038168,8038346,8038928,8042301,8044161,8045454,8045802,8047506,8047893,8050139,8053333,8054776,8055135
"""ENSDART00000003273"""	7	14655	14648	9147504,9149260,9151137,9153666,9153824,9154198,9157160,9161201	9147557,9149379,9151252,9153744,9153927,9154227,9157280,9161368
"""ENSDART00000003278"""	0	18831	18831	52518176,52523141,52523763,52534774,52535548	52518543,52523329,52523913,52534970,52535827
"""ENSDART00000003296"""	72	13966	13894	34030622,34032442,34032607,34035212,34036301,34036680,34038346,34039479,34039747,34039994,34042825	34030757,34032512,34032687,34035370,34036444,34036835,34038567,34039608,34039904,34040123,34042982
"""ENSDART00000003299"""	174	6630	6456	20397032,20397391,20397616,20400258,20400419,20400643,20402082,20402414	20397272,20397496,20397762,20400329,20400502,20400808,20402264,20402455
"""ENSDART00000003303"""	7516	42993	35477	35139406,35139610,35150190,35160281,35162544,35162788,35165100,35171873,35174096	35139519,35139690,35150315,35160368,35162634,35162893,35165193,35171953,35174103
"""ENSDART00000003310"""	263	1731	1468	53276619	53277353
"""ENSDART00000003314"""	479	6166	5687	33252200,33252462,33252667,33253000,33253675,33254101,33255237,33255505,33255709,33255984,33256208,33256487	33252284,33252567,33252789,33253163,33253835,33254148,33255349,33255582,33255892,33256124,33256267,33256561
"""ENSDART00000003317"""	3122	15289	12167	230363,232965,234085,235303,236209,236816,237097,237273,238008,238627,241281	230374,233025,234194,235403,236386,236962,237165,237424,238174,238678,241386
"""ENSDART00000003325"""	70	22346	22276	835798,838070,845889,846433,849647,849797,852251,852464,852867,853172,854860,855021,856538	835858,838141,846043,846545,849716,849874,852391,852612,853038,853222,854941,855254,856623
"""ENSDART00000003335"""	185	7486	7301	30471068,30471684,30475536,30477788	30471232,30471779,30475660,30477887
"""ENSDART00000003338"""	0	37206	37206	45778810,45779754,45786301,45788346,45788575,45790331,45790536,45793165,45793684,45797484,45799421,45805521,45805691,45809148,45812999,45813426	45778874,45779963,45786477,45788479,45788710,45790448,45790620,45793328,45793872,45797546,45799598,45805613,45805924,45809344,45813256,45813578
"""ENSDART00000003339"""	0	13771	13771	38695808,38696591,38697570,38699601,38699827,38700233,38702580,38702788,38703835,38704083,38706377,38707843	38695990,38696752,38697697,38699743,38699940,38700372,38702702,38703011,38703970,38704229,38706601,38707854
"""ENSDART00000003345"""	37	53761	53724	31803349,31803560,31806288,31806487,31806722,31813518,31813970,31814258,31817160,31817358,31819921,31822524,31822679,31828142,31829399,31829617,31829796,31831546,31834786,31846383,31852814,31854633	31803468,31803614,31806387,31806573,31806815,31813538,31814149,31814343,31817241,31817444,31820067,31822583,31822817,31828264,31829494,31829711,31829866,31831750,31834901,31846467,31852897,31854797
"""ENSDART00000003346"""	54	13409	13355	30442443,30445947,30449170,30451553,30454140,30454606	30442547,30446110,30449571,30451666,30454297,30454733
"""ENSDART00000003418"""	706	11369	10663	12754285,12754492,12757981,12758107,12758600,12758768,12759066,12761121,12762823,12763854	12754399,12754618,12758020,12758171,12758689,12758864,12759145,12761248,12762913,12763989
"""ENSDART00000003420"""	72	12986	12914	19950552,19954678,19960202,19961980	19950751,19955381,19960314,19962216
"""ENSDART00000003422"""	1110	17791	16681	7010172,7010314,7012841,7016371,7016587,7017878,7018193,7018419,7019082,7019322,7019689,7019836,7025160	7010222,7010415,7012963,7016506,7016684,7018039,7018294,7018535,7019204,7019444,7019731,7020008,7025336
"""ENSDART00000003428"""	174	10892	10718	23136718,23137556,23138009,23140429,23143358,23143662,23146394	23136839,23137745,23138107,23140553,23143531,23143821,23146483
"""ENSDART00000003435"""	103	12216	12113	39893542,39896711,39898254,39901212,39901407,39904543,39904771	39893766,39896794,39898331,39901323,39901515,39904596,39904885
"""ENSDART00000003463"""	14	7791	7777	127264,128805,129073,130898,131179,131860,132324,133113	127324,128968,129097,131011,131316,131957,132444,133720
"""ENSDART00000003465"""	190	30487	30297	9560930,9580543,9583066,9587501,9588245,9590101	9561196,9580728,9583246,9587619,9588326,9590249
"""ENSDART00000003475"""	1063	28283	27220	30255031,30257869,30258123,30264057,30266861,30268731,30268950,30269912,30270725,30271747,30273787,30275210,30276102,30276940,30279749,30279917	30255085,30257996,30258183,30264226,30266975,30268777,30269116,30269948,30270874,30272088,30273972,30275352,30276208,30277103,30279833,30280113
"""ENSDART00000003482"""	685	9332	8647	24193055,24197393,24197696,24198487,24198728,24199690,24200413	24193173,24197605,24197834,24198613,24198776,24199869,24200647
"""ENSDART00000003493"""	3	12496	12493	25022377,25022670,25026178,25026498,25027728,25028637,25031034,25033607	25022580,25022843,25026350,25026600,25027859,25028783,25031222,25033681
"""ENSDART00000003494"""	304	21514	21210	35251280,35253182,35254585,35256167,35260681,35260851,35261024,35264078,35266505,35266720,35268735,35270397	35251365,35253437,35254703,35256281,35260768,35260937,35261166,35264227,35266637,35266830,35268862,35270741
